"areacode","areaname","procode3","CountAdm"
"E06000008","Blackburn with Darwen","RBK",1
"E06000008","Blackburn with Darwen","RL4",1
"E06000008","Blackburn with Darwen","RR7",1
"E06000008","Blackburn with Darwen","RWP",1
"E06000008","Blackburn with Darwen","RXA",1
"E06000008","Blackburn with Darwen","RD1",1
"E06000008","Blackburn with Darwen","RJ7",1
"E06000008","Blackburn with Darwen","RJN",1
"E06000008","Blackburn with Darwen","RM1",1
"E06000008","Blackburn with Darwen","RTG",2
"E06000008","Blackburn with Darwen","RWH",1
"E06000008","Blackburn with Darwen","RX1",1
"E06000008","Blackburn with Darwen","RXK",1
"E06000009","Blackpool","RXL",18888
"E06000009","Blackpool","RXN",588
"E06000009","Blackpool","RW5",290
"E06000009","Blackpool","R0A",130
"E06000009","Blackpool","RXR",48
"E06000009","Blackpool","RBS",44
"E06000009","Blackpool","RTX",32
"E06000009","Blackpool","RW6",22
"E06000009","Blackpool","RM3",17
"E06000009","Blackpool","RAE",11
"E06000009","Blackpool","REM",14
"E06000009","Blackpool","RMC",10
"E06000009","Blackpool","RVY",13
"E06000009","Blackpool","RR8",9
"E06000009","Blackpool","RNL",7
"E06000009","Blackpool","RRF",7
"E06000009","Blackpool","RHQ",7
"E06000009","Blackpool","RJE",7
"E06000009","Blackpool","RBV",6
"E06000009","Blackpool","RBN",6
"E06000009","Blackpool","RQM",6
"E06000009","Blackpool","RWW",6
"E06000009","Blackpool","RCB",6
"E06000009","Blackpool","RRV",7
"E06000009","Blackpool","RWJ",6
"E06000009","Blackpool","RJZ",5
"E06000009","Blackpool","RBL",5
"E06000009","Blackpool","RKB",5
"E06000009","Blackpool","RVV",4
"E06000009","Blackpool","RXQ",4
"E06000009","Blackpool","RBT",4
"E06000009","Blackpool","RWP",4
"E06000009","Blackpool","RDU",4
"E06000009","Blackpool","RXC",4
"E06000009","Blackpool","RNS",4
"E06000009","Blackpool","RTF",3
"E06000009","Blackpool","RVJ",3
"E06000009","Blackpool","RWY",3
"E06000009","Blackpool","RX1",3
"E06000009","Blackpool","RJ2",3
"E06000009","Blackpool","RJN",3
"E06000009","Blackpool","RXP",3
"E06000009","Blackpool","RYJ",3
"E06000009","Blackpool","REF",3
"E06000009","Blackpool","RJC",3
"E06000009","Blackpool","RBZ",3
"E06000009","Blackpool","RNZ",3
"E06000009","Blackpool","RTP",3
"E06000009","Blackpool","RTV",3
"E06000009","Blackpool","RXF",3
"E06000009","Blackpool","RRK",4
"E06000009","Blackpool","RJ7",2
"E06000009","Blackpool","RK5",2
"E06000009","Blackpool","RMP",2
"E06000009","Blackpool","RXH",2
"E06000009","Blackpool","RXT",2
"E06000009","Blackpool","RTD",2
"E06000009","Blackpool","RA9",2
"E06000009","Blackpool","RBQ",2
"E06000009","Blackpool","RXK",4
"E06000009","Blackpool","RWD",2
"E06000009","Blackpool","RJL",2
"E06000009","Blackpool","RAL",2
"E06000009","Blackpool","RN3",2
"E06000009","Blackpool","RTH",2
"E06000009","Blackpool","RVR",2
"E06000009","Blackpool","RAT",1
"E06000009","Blackpool","RQX",1
"E06000009","Blackpool","RQW",1
"E06000009","Blackpool","RTE",1
"E06000009","Blackpool","RV3",1
"E06000009","Blackpool","RAS",1
"E06000009","Blackpool","RGP",1
"E06000009","Blackpool","RK9",1
"E06000009","Blackpool","RX4",1
"E06000009","Blackpool","RXW",1
"E06000009","Blackpool","RD3",1
"E06000009","Blackpool","RDY",1
"E06000009","Blackpool","RDZ",1
"E06000009","Blackpool","RFF",1
"E06000009","Blackpool","RFS",1
"E06000009","Blackpool","RJR",1
"E06000009","Blackpool","RL4",1
"E06000009","Blackpool","RTR",2
"E06000009","Blackpool","RWF",1
"E06000009","Blackpool","RA7",1
"E06000009","Blackpool","REP",1
"E06000009","Blackpool","RLQ",1
"E06000009","Blackpool","RNA",1
"E06000009","Blackpool","RCF",1
"E06000009","Blackpool","RTG",2
"E06000009","Blackpool","R1H",1
"E06000009","Blackpool","R1K",1
"E06000009","Blackpool","RCX",1
"E06000009","Blackpool","RMY",1
"E06000009","Blackpool","RWA",1
"E06000009","Blackpool","RWH",1
"E06000009","Blackpool","R0B",1
"E06000009","Blackpool","RF4",1
"E06000009","Blackpool","RHM",1
"E06000009","Blackpool","RHU",1
"E06000009","Blackpool","RJ1",1
"E06000009","Blackpool","RPC",1
"E06000009","Blackpool","RVW",1
"E06000009","Blackpool","RXA",1
"E06000010","Kingston upon Hull, City of","RWA",27857
"E06000010","Kingston upon Hull, City of","RV9",628
"E06000010","Kingston upon Hull, City of","RR8",96
"E06000010","Kingston upon Hull, City of","RCB",68
"E06000010","Kingston upon Hull, City of","RJL",38
"E06000010","Kingston upon Hull, City of","RXF",25
"E06000010","Kingston upon Hull, City of","R0A",17
"E06000010","Kingston upon Hull, City of","RTD",16
"E06000010","Kingston upon Hull, City of","RHQ",15
"E06000010","Kingston upon Hull, City of","RWD",14
"E06000010","Kingston upon Hull, City of","RP5",11
"E06000010","Kingston upon Hull, City of","RAE",9
"E06000010","Kingston upon Hull, City of","RRV",8
"E06000010","Kingston upon Hull, City of","RHM",7
"E06000010","Kingston upon Hull, City of","RXP",6
"E06000010","Kingston upon Hull, City of","RTR",7
"E06000010","Kingston upon Hull, City of","RTG",6
"E06000010","Kingston upon Hull, City of","RM3",6
"E06000010","Kingston upon Hull, City of","RXL",6
"E06000010","Kingston upon Hull, City of","RX3",5
"E06000010","Kingston upon Hull, City of","RCU",5
"E06000010","Kingston upon Hull, City of","RGT",5
"E06000010","Kingston upon Hull, City of","RTF",5
"E06000010","Kingston upon Hull, City of","RNL",5
"E06000010","Kingston upon Hull, City of","REM",7
"E06000010","Kingston upon Hull, City of","RWW",5
"E06000010","Kingston upon Hull, City of","R1K",5
"E06000010","Kingston upon Hull, City of","RXE",5
"E06000010","Kingston upon Hull, City of","RFF",5
"E06000010","Kingston upon Hull, City of","RA9",5
"E06000010","Kingston upon Hull, City of","RM1",4
"E06000010","Kingston upon Hull, City of","RRK",7
"E06000010","Kingston upon Hull, City of","RXK",4
"E06000010","Kingston upon Hull, City of","RJ1",4
"E06000010","Kingston upon Hull, City of","RWE",4
"E06000010","Kingston upon Hull, City of","RJE",4
"E06000010","Kingston upon Hull, City of","RVV",4
"E06000010","Kingston upon Hull, City of","RX1",4
"E06000010","Kingston upon Hull, City of","RBT",3
"E06000010","Kingston upon Hull, City of","REF",3
"E06000010","Kingston upon Hull, City of","RWP",3
"E06000010","Kingston upon Hull, City of","RMC",3
"E06000010","Kingston upon Hull, City of","RW6",3
"E06000010","Kingston upon Hull, City of","RQM",3
"E06000010","Kingston upon Hull, City of","RWY",3
"E06000010","Kingston upon Hull, City of","RD8",3
"E06000010","Kingston upon Hull, City of","RCX",3
"E06000010","Kingston upon Hull, City of","RQX",3
"E06000010","Kingston upon Hull, City of","RYJ",3
"E06000010","Kingston upon Hull, City of","RGD",3
"E06000010","Kingston upon Hull, City of","RJ2",2
"E06000010","Kingston upon Hull, City of","RJZ",2
"E06000010","Kingston upon Hull, City of","RMP",2
"E06000010","Kingston upon Hull, City of","RDZ",2
"E06000010","Kingston upon Hull, City of","RTH",2
"E06000010","Kingston upon Hull, City of","RVW",2
"E06000010","Kingston upon Hull, City of","RAS",2
"E06000010","Kingston upon Hull, City of","RAX",2
"E06000010","Kingston upon Hull, City of","RBK",2
"E06000010","Kingston upon Hull, City of","RXN",2
"E06000010","Kingston upon Hull, City of","RBN",2
"E06000010","Kingston upon Hull, City of","RFS",2
"E06000010","Kingston upon Hull, City of","RK5",2
"E06000010","Kingston upon Hull, City of","RVY",2
"E06000010","Kingston upon Hull, City of","RXR",2
"E06000010","Kingston upon Hull, City of","RWG",2
"E06000010","Kingston upon Hull, City of","RH8",2
"E06000010","Kingston upon Hull, City of","RJC",2
"E06000010","Kingston upon Hull, City of","RJR",2
"E06000010","Kingston upon Hull, City of","RNZ",2
"E06000010","Kingston upon Hull, City of","RCD",2
"E06000010","Kingston upon Hull, City of","RL4",2
"E06000010","Kingston upon Hull, City of","RPY",2
"E06000010","Kingston upon Hull, City of","RJ7",2
"E06000010","Kingston upon Hull, City of","RN7",2
"E06000010","Kingston upon Hull, City of","RDE",1
"E06000010","Kingston upon Hull, City of","RHW",1
"E06000010","Kingston upon Hull, City of","RJN",1
"E06000010","Kingston upon Hull, City of","RA3",1
"E06000010","Kingston upon Hull, City of","RCF",1
"E06000010","Kingston upon Hull, City of","RD1",1
"E06000010","Kingston upon Hull, City of","RGP",1
"E06000010","Kingston upon Hull, City of","RK9",1
"E06000010","Kingston upon Hull, City of","RNS",1
"E06000010","Kingston upon Hull, City of","RT3",1
"E06000010","Kingston upon Hull, City of","RXH",1
"E06000010","Kingston upon Hull, City of","R1F",1
"E06000010","Kingston upon Hull, City of","RH5",1
"E06000010","Kingston upon Hull, City of","RXW",1
"E06000010","Kingston upon Hull, City of","R1H",1
"E06000010","Kingston upon Hull, City of","RBL",1
"E06000010","Kingston upon Hull, City of","RC1",1
"E06000010","Kingston upon Hull, City of","RF4",1
"E06000010","Kingston upon Hull, City of","R0B",1
"E06000010","Kingston upon Hull, City of","RPA",1
"E06000010","Kingston upon Hull, City of","RWH",1
"E06000010","Kingston upon Hull, City of","RWJ",1
"E06000010","Kingston upon Hull, City of","RXG",1
"E06000010","Kingston upon Hull, City of","RBZ",1
"E06000010","Kingston upon Hull, City of","RA7",1
"E06000010","Kingston upon Hull, City of","RLQ",1
"E06000010","Kingston upon Hull, City of","RWF",1
"E06000010","Kingston upon Hull, City of","RAP",1
"E06000010","Kingston upon Hull, City of","RBS",1
"E06000010","Kingston upon Hull, City of","RN3",1
"E06000010","Kingston upon Hull, City of","RQ8",1
"E06000010","Kingston upon Hull, City of","RTX",1
"E06000010","Kingston upon Hull, City of","RAL",1
"E06000010","Kingston upon Hull, City of","RAT",1
"E06000010","Kingston upon Hull, City of","RGN",1
"E06000010","Kingston upon Hull, City of","RQW",1
"E06000010","Kingston upon Hull, City of","RW5",1
"E06000010","Kingston upon Hull, City of","RYR",1
"E06000011","East Riding of Yorkshire","RWA",20765
"E06000011","East Riding of Yorkshire","RCB",10087
"E06000011","East Riding of Yorkshire","RJL",1898
"E06000011","East Riding of Yorkshire","RP5",507
"E06000011","East Riding of Yorkshire","RV9",386
"E06000011","East Riding of Yorkshire","RR8",189
"E06000011","East Riding of Yorkshire","RXF",127
"E06000011","East Riding of Yorkshire","RX3",36
"E06000011","East Riding of Yorkshire","RHQ",36
"E06000011","East Riding of Yorkshire","RAE",23
"E06000011","East Riding of Yorkshire","RCU",22
"E06000011","East Riding of Yorkshire","R0A",21
"E06000011","East Riding of Yorkshire","RWD",20
"E06000011","East Riding of Yorkshire","RFF",18
"E06000011","East Riding of Yorkshire","RTR",19
"E06000011","East Riding of Yorkshire","RTF",16
"E06000011","East Riding of Yorkshire","RTD",14
"E06000011","East Riding of Yorkshire","RCD",14
"E06000011","East Riding of Yorkshire","RYJ",12
"E06000011","East Riding of Yorkshire","RWY",12
"E06000011","East Riding of Yorkshire","RTG",11
"E06000011","East Riding of Yorkshire","RNL",11
"E06000011","East Riding of Yorkshire","RTH",11
"E06000011","East Riding of Yorkshire","RXP",11
"E06000011","East Riding of Yorkshire","RWE",11
"E06000011","East Riding of Yorkshire","RGD",10
"E06000011","East Riding of Yorkshire","RX1",9
"E06000011","East Riding of Yorkshire","RXE",9
"E06000011","East Riding of Yorkshire","RTX",9
"E06000011","East Riding of Yorkshire","RBV",8
"E06000011","East Riding of Yorkshire","RFR",10
"E06000011","East Riding of Yorkshire","RCF",8
"E06000011","East Riding of Yorkshire","REF",8
"E06000011","East Riding of Yorkshire","RAL",7
"E06000011","East Riding of Yorkshire","RW6",7
"E06000011","East Riding of Yorkshire","RJE",7
"E06000011","East Riding of Yorkshire","RFS",7
"E06000011","East Riding of Yorkshire","RRV",9
"E06000011","East Riding of Yorkshire","RBN",6
"E06000011","East Riding of Yorkshire","RK5",6
"E06000011","East Riding of Yorkshire","RM1",6
"E06000011","East Riding of Yorkshire","RGP",6
"E06000011","East Riding of Yorkshire","R1H",6
"E06000011","East Riding of Yorkshire","RM3",5
"E06000011","East Riding of Yorkshire","REM",8
"E06000011","East Riding of Yorkshire","RDU",5
"E06000011","East Riding of Yorkshire","RN5",5
"E06000011","East Riding of Yorkshire","RRK",6
"E06000011","East Riding of Yorkshire","RJ1",5
"E06000011","East Riding of Yorkshire","RNZ",5
"E06000011","East Riding of Yorkshire","RGN",5
"E06000011","East Riding of Yorkshire","RXW",6
"E06000011","East Riding of Yorkshire","RWF",4
"E06000011","East Riding of Yorkshire","RC1",4
"E06000011","East Riding of Yorkshire","RWJ",4
"E06000011","East Riding of Yorkshire","RWG",4
"E06000011","East Riding of Yorkshire","RXL",4
"E06000011","East Riding of Yorkshire","RNS",4
"E06000011","East Riding of Yorkshire","RAX",4
"E06000011","East Riding of Yorkshire","RHM",4
"E06000011","East Riding of Yorkshire","RAS",3
"E06000011","East Riding of Yorkshire","RHW",3
"E06000011","East Riding of Yorkshire","RA7",3
"E06000011","East Riding of Yorkshire","RVJ",3
"E06000011","East Riding of Yorkshire","RXQ",3
"E06000011","East Riding of Yorkshire","RH8",3
"E06000011","East Riding of Yorkshire","RWW",3
"E06000011","East Riding of Yorkshire","RBA",3
"E06000011","East Riding of Yorkshire","RBK",3
"E06000011","East Riding of Yorkshire","RXN",3
"E06000011","East Riding of Yorkshire","RXR",3
"E06000011","East Riding of Yorkshire","RVY",3
"E06000011","East Riding of Yorkshire","RBL",3
"E06000011","East Riding of Yorkshire","RDD",3
"E06000011","East Riding of Yorkshire","RCX",3
"E06000011","East Riding of Yorkshire","RD3",2
"E06000011","East Riding of Yorkshire","RJR",2
"E06000011","East Riding of Yorkshire","RKE",2
"E06000011","East Riding of Yorkshire","RMP",2
"E06000011","East Riding of Yorkshire","RQW",2
"E06000011","East Riding of Yorkshire","RR7",2
"E06000011","East Riding of Yorkshire","RBT",2
"E06000011","East Riding of Yorkshire","R0B",2
"E06000011","East Riding of Yorkshire","RBS",2
"E06000011","East Riding of Yorkshire","RN3",2
"E06000011","East Riding of Yorkshire","RQM",2
"E06000011","East Riding of Yorkshire","RA9",2
"E06000011","East Riding of Yorkshire","RJC",2
"E06000011","East Riding of Yorkshire","RRF",2
"E06000011","East Riding of Yorkshire","R1K",2
"E06000011","East Riding of Yorkshire","RDE",2
"E06000011","East Riding of Yorkshire","RGM",2
"E06000011","East Riding of Yorkshire","RK9",2
"E06000011","East Riding of Yorkshire","RL4",2
"E06000011","East Riding of Yorkshire","RLT",2
"E06000011","East Riding of Yorkshire","RTE",2
"E06000011","East Riding of Yorkshire","RHU",2
"E06000011","East Riding of Yorkshire","RNQ",2
"E06000011","East Riding of Yorkshire","RGR",1
"E06000011","East Riding of Yorkshire","RJ7",1
"E06000011","East Riding of Yorkshire","RJN",1
"E06000011","East Riding of Yorkshire","RLQ",1
"E06000011","East Riding of Yorkshire","RXA",1
"E06000011","East Riding of Yorkshire","RJ2",1
"E06000011","East Riding of Yorkshire","RJZ",1
"E06000011","East Riding of Yorkshire","RWP",1
"E06000011","East Riding of Yorkshire","RXC",1
"E06000011","East Riding of Yorkshire","RF4",1
"E06000011","East Riding of Yorkshire","RRJ",1
"E06000011","East Riding of Yorkshire","R1F",1
"E06000011","East Riding of Yorkshire","RBZ",1
"E06000011","East Riding of Yorkshire","RMC",1
"E06000011","East Riding of Yorkshire","RBD",1
"E06000011","East Riding of Yorkshire","RC9",1
"E06000011","East Riding of Yorkshire","RD1",1
"E06000011","East Riding of Yorkshire","RD8",1
"E06000011","East Riding of Yorkshire","RP7",1
"E06000011","East Riding of Yorkshire","RVR",1
"E06000011","East Riding of Yorkshire","RVV",1
"E06000011","East Riding of Yorkshire","RJ6",1
"E06000011","East Riding of Yorkshire","RP1",1
"E06000011","East Riding of Yorkshire","RTP",1
"E06000011","East Riding of Yorkshire","RXK",2
"E06000011","East Riding of Yorkshire","RA3",1
"E06000011","East Riding of Yorkshire","RN7",1
"E06000011","East Riding of Yorkshire","RWH",1
"E06000011","East Riding of Yorkshire","RWK",1
"E06000012","North East Lincolnshire","RJL",15229
"E06000012","North East Lincolnshire","RWA",1013
"E06000012","North East Lincolnshire","RCU",105
"E06000012","North East Lincolnshire","RHQ",60
"E06000012","North East Lincolnshire","RR8",36
"E06000012","North East Lincolnshire","RWD",35
"E06000012","North East Lincolnshire","RP5",13
"E06000012","North East Lincolnshire","RXF",12
"E06000012","North East Lincolnshire","RCB",12
"E06000012","North East Lincolnshire","RJ7",10
"E06000012","North East Lincolnshire","RX1",10
"E06000012","North East Lincolnshire","RP7",6
"E06000012","North East Lincolnshire","RJZ",6
"E06000012","North East Lincolnshire","RKB",5
"E06000012","North East Lincolnshire","RM1",5
"E06000012","North East Lincolnshire","RWE",5
"E06000012","North East Lincolnshire","RDU",5
"E06000012","North East Lincolnshire","RGN",5
"E06000012","North East Lincolnshire","R0A",5
"E06000012","North East Lincolnshire","RW6",4
"E06000012","North East Lincolnshire","RFS",4
"E06000012","North East Lincolnshire","RTX",4
"E06000012","North East Lincolnshire","RGT",4
"E06000012","North East Lincolnshire","RK5",4
"E06000012","North East Lincolnshire","RTD",4
"E06000012","North East Lincolnshire","RBA",4
"E06000012","North East Lincolnshire","REF",4
"E06000012","North East Lincolnshire","RXE",4
"E06000012","North East Lincolnshire","R1H",3
"E06000012","North East Lincolnshire","RFF",3
"E06000012","North East Lincolnshire","RNS",3
"E06000012","North East Lincolnshire","RDE",3
"E06000012","North East Lincolnshire","RXP",3
"E06000012","North East Lincolnshire","R1K",3
"E06000012","North East Lincolnshire","REM",3
"E06000012","North East Lincolnshire","RQM",3
"E06000012","North East Lincolnshire","RWY",3
"E06000012","North East Lincolnshire","RXN",3
"E06000012","North East Lincolnshire","RRV",3
"E06000012","North East Lincolnshire","RTE",2
"E06000012","North East Lincolnshire","RVV",2
"E06000012","North East Lincolnshire","RVY",2
"E06000012","North East Lincolnshire","RXK",4
"E06000012","North East Lincolnshire","RYJ",2
"E06000012","North East Lincolnshire","RM3",2
"E06000012","North East Lincolnshire","RRF",2
"E06000012","North East Lincolnshire","RHW",2
"E06000012","North East Lincolnshire","R1F",2
"E06000012","North East Lincolnshire","RD1",2
"E06000012","North East Lincolnshire","RH8",2
"E06000012","North East Lincolnshire","RPA",2
"E06000012","North East Lincolnshire","RV9",2
"E06000012","North East Lincolnshire","RAL",2
"E06000012","North East Lincolnshire","RJR",2
"E06000012","North East Lincolnshire","RA9",2
"E06000012","North East Lincolnshire","RPY",2
